Unnamed: 0,title,date,stock,predicted_label,predicted_score
602216.0,"Christmas Channel Checks Paint Lululemon A Loser, American Eagle A Winner, Analyst Says",2015-12-28 09:08:00-05:00,HBI,Asset Trends,0.13872557878494263
1090648.0,Raymond James Says Client AUM Grew 4% Y/Y To $505.9B In November,2015-12-22 16:32:00-05:00,RJF,Asset Trends,0.24387195706367493
339750.0,Crude Oil Prices Continue Free Fall,2014-12-16 07:43:00-05:00,DBC,Commodity Prices,0.7722035050392151
1378886.0,Xcel Energy Announces ATM Offering for Up to $400M,2013-03-05 12:38:00-05:00,XEL,Fund Activities,0.2707589864730835
860715.0,MSA LLC Awarded $57.8M in Insurance-Related Lawsuit,2017-02-15 04:24:00-05:00,MSA,Leadership,0.18327268958091736
788660.0,Lexington Realty Trust Acquires Industrial Property for $23M  ,2012-04-24 16:20:00-04:00,LXP,Real Estate Trends,0.18640033900737762
384056.0,Mid-Afternoon Market Update: Microsoft Rises After Strong Results; DryShips Shares Decline,2014-10-24 15:23:00-04:00,DRYS,Stock Trends,0.43624863028526306
708945.0,"ETFs Shrugging Off The Selling (DHS, SMH, IGF, INTC)",2014-03-27 13:23:00-04:00,JNJ,Fund Activities,0.2520287036895752
804815.0,Teens Rank Corporations By Coolness; Do Rankings Correlate To Success?,2017-04-04 09:09:00-04:00,MCD,Consumer Sentiment,0.10455674678087234
496890.0,Annual Shareholder Meetings Being Held Today By: Fiserv and MGP Ingredients,2018-05-23 07:05:00-04:00,FISV,Leadership,0.15824121236801147
426916.0,Enzymotec Sees FY2014 EPS $0.64-0.94 vs $0.86 Est,2014-05-14 07:35:00-04:00,ENZY,Earnings,0.5014636516571045
1168181.0,58 Biggest Movers From Yesterday,2019-04-02 05:45:00-04:00,SORL,Stock Trends,0.11010424792766571
1083191.0,President Barack Obama Now Speaking on Gun Control,2012-12-19 12:02:00-05:00,RGR,Leadership,0.5979772210121155
373109.0,"Capital One Financial Earlier Initiated Coverage on Now at Equalweight, Announced $17.00 PT",2015-12-29 10:51:00-05:00,DNOW,Banking News,0.297500878572464
1306971.0,28 Stocks Moving In Thursday's Mid-Day Session,2018-03-22 12:47:00-04:00,VC,Stock Trends,0.49625536799430847
764342.0,UPDATE: Piper Jaffray Upgrades Lumber Liquidators to Overweight,2012-02-23 10:54:00-05:00,LL,Stock Trends,0.20803047716617584
473080.0,Pawn Shops Continue to Impress,2010-01-28 09:30:00-05:00,EZPW,Asset Trends,0.5165516138076782
1165916.0,"Sotherly Hotels Reports Successful Execution of $35M Secured Loan on Hilton Wilmington Riverside Hotel in Wilmington, North Carolina",2016-12-01 16:00:00-05:00,SOHO,Earnings,0.14454568922519684
38896.0,"Piper Jaffray Maintains Neutral on Almost Family Inc, Lowers PT to $20.00",2013-02-27 15:56:00-05:00,AFAM,Stock Trends,0.09073328226804733
1046521.0,Shares of several oil and gas companies are trading lower after President Trump threatened to impose tariffs on Mexico. Heightened US trade tensions with Mexico and China have lead to concerns over economic growth and oil demand.,2019-05-31 07:49:00-04:00,PXD,Commodity Prices,0.18649208545684814
420260.0,Benzinga's Top Upgrades,2013-11-08 07:29:00-05:00,EMN,Stock Trends,0.14300671219825745
1252387.0,TripAdvisor Announces Licensing Partnership With ReviewPush,2017-12-12 10:46:00-05:00,TRIP,Leadership,0.18548700213432312
828429.0,"Earnings Scheduled For March 25, 2014",2014-03-25 05:08:00-04:00,MKC,Earnings,0.7613227367401123
796164.0,Mastercard Inc. (MA) Still Trading Far Below Its Support Line,2010-05-21 13:33:00-04:00,MA,Stock Trends,0.37634018063545227
514438.0,"DA Davidson's Barry Oxford Comments Following Chambers, Gramercy Deal: '...we feel the environment is favorable for at least a few deals.'",2015-07-01 17:18:00-04:00,FPO,Leadership,0.18361896276474
1349644.0,"WEX Reports Strong Q4; Transportation ""Biggest Drag"" On Fleet Segment",2020-02-13 12:57:00-05:00,WEX,Earnings,0.5436339378356934
809131.0,Piper Jaffray Upgrading Moody's To Overweight (MCO),2010-09-10 08:11:00-04:00,MCO,Stock Trends,0.22963255643844604
1172883.0,Staples Sees Q4 EPS $0.23 to $0.26 vs $0.27 Est,2016-11-17 06:06:00-05:00,SPLS,Earnings,0.6034396290779114
1056699.0,Stocks Plunge; Dow Loses 198,2011-12-08 16:43:00-05:00,QQQ,Stock Trends,0.3192133903503418
64228.0,"Astro-Med Q2 EPS $0.17 Up From $0.11 YoY, Sales $33.8M Up From $27.483M YoY",2018-08-22 07:30:00-04:00,ALOT,Earnings,0.6383323669433594
296380.0,"The Daily Biotech Pulse: NASH Disappointment For Genfit, Novavax Lands $384M CEPI Funding For Coronavirus Vaccine, GW Pharma Earnings",2020-05-12 08:06:00-04:00,CRIS,Earnings,0.5289390087127686
146293.0,"Notable Insider Buys After-Hours on Friday May 19, 2017",2017-05-22 06:40:00-04:00,BBW,Employment,0.13416282832622528
1103960.0,42 Stocks Moving In Tuesday's Mid-Day Session,2019-03-12 14:06:00-04:00,RRTS,Stock Trends,0.4753558039665222
1094133.0,"Rambus Sees Q1 Adj. EPS $(0.19)-$(0.12), Sales $41M-$47M; BZ NOTE: This Guidance Accounts For ASC 606",2018-01-29 16:14:00-05:00,RMBS,Earnings,0.42729702591896057
927420.0,UPDATE: NuVasive Cuts Guidance for Year Adjusted EPS On Conv Note Placement,2011-07-25 16:45:00-04:00,NUVA,Earnings,0.45335400104522705
1244573.0,Tonix Pharma To Resume Trade At 8:30 a.m. EDT,2018-07-27 08:26:00-04:00,TNXP,Leadership,0.15642490983009338
1180581.0,Startek Names Rajiv Ahuja COO,2019-07-23 16:22:00-04:00,SRT,Leadership,0.292298287153244
936539.0,NorthWestern Reports Q4 EPS $0.93 vs $0.73 Est; Revenues $283.2M vs $293.25M Est	 			,2012-02-16 06:49:00-05:00,NWE,Earnings,0.4863087236881256
1358030.0,Windstream Awarded Federal Government GSA Contract for Green Buildings Initiative,2015-04-22 15:33:00-04:00,WIN,GDP,0.1377277374267578
622999.0,"Harley-Davidson Recalls 57,000 Hogs",2017-06-05 08:19:00-04:00,HOG,Health Crises,0.2022947371006012
1257721.0,"13F From Buffett's Berkshire Hathaway Shows Liquidated Stakes In Travelers Companies, Phillips 66, Reduced Stake In Goldman",2020-05-15 16:20:00-04:00,TRV,Fund Activities,0.4310646057128906
189981.0,"BSQUARE Sees Q1 2016 Revs $23M-$25M, no estimates",2016-02-11 16:12:00-05:00,BSQR,Earnings,0.48097342252731323
466791.0,"Benzinga Pro Mid-Day Price Check For Regional ETFs: US (SPY) Up 0.8%, Australia (EWA) Up 0.5%, Japan (EWJ) Up 0.5%, Canada (EWC) Up 0.5%, Russia (RSX) Up 0.5%, Brazil (EWZ) Up 0.3%, Europe (VGK) Up 1%, India (INDA) Down 0.1%",2019-03-13 13:51:00-04:00,EWZ,Fund Activities,0.1643902063369751
1046181.0,Perfect World Responds to Recent Anonymous Accusations; Believes Allegations Are Inaccurate  ,2012-01-10 10:34:00-05:00,PWRD,Fund Activities,0.15342852473258972
871539.0,How The Toshiba-Western Digital Beef Could Be A Boon For Micron Technology,2017-06-30 11:33:00-04:00,MU,M&A,0.34973543882369995
394220.0,35 Biggest Movers From Yesterday,2017-11-21 05:10:00-05:00,DY,Stock Trends,0.09987577050924301
158490.0,Sotheby's Reports Q1 EPS of $(0.33) vs $(0.12) Est; Revenue of $101.70M vs $116.90M Est,2013-05-09 16:02:00-04:00,BID,Earnings,0.5951089262962341
571770.0,"Goldman Sachs Maintains Genuine Parts at Sell, Raises PT from $59 to $61",2012-09-04 06:50:00-04:00,GPC,GDP,0.1424105167388916
1257086.0,"Credit Suisse Downgrades Turquoise Hill Resources Ltd. to Neutral, Lowers PT to $6.00",2013-07-30 07:24:00-04:00,TRQ,Stock Trends,0.1341066062450409
1033871.0,Park National Corporation Beats Estimates on Solid 2Q Results (PRK),2010-07-20 10:13:00-04:00,PRK,Earnings,0.591636061668396
311870.0,CenturyLink Option Alert: Oct 18 $14 Calls Sweep (29) near the Ask: 736 @ $0.36 vs 15388 OI; Earnings 5/8 After Close Ref=$11.5,2019-05-01 10:36:00-04:00,CTL,Earnings,0.34237590432167053
1311223.0,"Four Income-Producing Dividend Stocks (CAT, TGT, AEO, VIA)",2010-06-28 13:42:00-04:00,VIA,Earnings,0.28556013107299805
1233238.0,"11 Stocks To Watch For February 27, 2019",2019-02-27 04:39:00-05:00,TJX,Stock Trends,0.35410889983177185
671943.0,"Intuit Guides Q4 EPS $0.05-0.07 vs $0.06 Est; Guides Q4 Revenue $647-662M vs $653.7M Est; Guides FY12 EPS $2.44-2.49, Had Seen $2.90-2.97; Guides FY12 Revenue $4.21-4.22B, Had Seen $4.185-4.285B",2012-05-17 16:06:00-04:00,INTU,Earnings,0.41025447845458984
388535.0,Run And Hide With These ETFs,2010-08-26 11:07:00-04:00,DUK,Fund Activities,0.18661755323410034
213171.0,"14 Stocks To Watch For July 24, 2019",2019-07-24 04:53:00-04:00,CAT,Stock Trends,0.38533154129981995
280738.0,"Cooper Q3 EPS $3.00 Misses $3.07 Estimate, Sales $660M Beat $652.86M Estimate",2018-08-30 16:15:00-04:00,COO,Earnings,0.7130361199378967
395057.0,"ETFs To Watch September 26, 2011",2011-09-25 20:49:00-04:00,DZZ,Investment Strategies,0.21054601669311523
715472.0,Jim Cramer Breaks Down Retail's Biggest Problems,2017-05-12 11:36:00-04:00,JWN,Leadership,0.10449046641588211
1069646.0,"Berenberg Downgrades Royal Caribbean Cruises to Hold, Announces $127 Price Target",2020-01-17 06:46:00-05:00,RCL,Banking News,0.17054177820682526
560623.0,"Stocks To Watch For November 28, 2012",2012-11-28 02:53:00-05:00,GMCR,Stock Trends,0.32588472962379456
633587.0,Heat Biologics Shares Tick Higher Over $0.50 Level; Hearing Maxim Positive On Stock Following Co. Filing Mon. On Patent Application For Immune Therapy/Vaccine Technology,2020-03-02 13:15:00-05:00,HTBX,Stock Trends,0.2589018642902374
696122.0,Option Alert: JetBlue Jan 21.0 Calls Sweep: 797 @  ASK  $1.35: 874 traded vs 11k OI:  Earnings 1/26 Before Open (est)  $22.15 Ref,2017-01-09 12:46:00-05:00,JBLU,Earnings,0.671733558177948
266199.0,Crestwood Midstream Partners Reports Q4 Adj. EBITDA $31M,2013-02-26 07:38:00-05:00,CMLP,Earnings,0.36208978295326233
1228499.0,"Benzinga's Top Upgrades, Downgrades For October 18, 2017",2017-10-18 09:28:00-04:00,THS,Stock Trends,0.13941334187984467
1060308.0,"Quad Cuts FY19 Net Sales Guidance From $4.05B-$4.25B To ~$3.9B, Adj. EBITDA From $360M-$400M To $300M-$330M",2019-10-29 17:35:00-04:00,QUAD,Leadership,0.16196797788143158
959251.0,New Streetsweeper Report: 'Ocean Power Technologies (OPTT): Wave Goodbye To This Wave Power Company',2014-04-03 10:09:00-04:00,OPTT,Leadership,0.08735208213329315
1136216.0,"Sherwin-Williams Company (The) Sees Q3 EPS $3.15-3.25 vs $3.06 Est, Sees Sales Growth 9-14%",2014-07-17 07:05:00-04:00,SHW,Earnings,0.49885591864585876
888419.0,"Novabay Pharmaceuticals Chiarman Najafi Buys 50,000 Shares @$0.65 -Form 4",2014-12-15 13:07:00-05:00,NBY,Investment Strategies,0.14658990502357483
962139.0,"Benzinga's M&A Chatter for Friday September 28, 2012",2012-09-30 10:25:00-04:00,ORCL,M&A,0.8778790831565857
1254071.0,"Benzinga's Top Upgrades, Downgrades For March 6, 2018",2018-03-06 10:10:00-05:00,TRN,Stock Trends,0.13700591027736664
896736.0,NF Energy Saving Corporation Q3 Sales $1.1M Down From $1.142M YoY,2018-11-14 09:11:00-05:00,NFEC,Earnings,0.39493557810783386
259463.0,"UPDATE: Cheetah Mobile Says Has Temporarily Taken Down 2 Other Apps, Battery Doctor, CM Locker From Google Play",2018-12-04 09:24:00-05:00,CMCM,Tech Developments,0.1548776477575302
164432.0,"BIOLASE Reports Q4 EPS $(0.05) vs $(0.04) Est., Sales $12.6M vs $13.8M Est.",2018-03-14 16:10:00-04:00,BIOL,Earnings,0.6214479207992554
640731.0,"Benzinga’s Volume Movers (BARE, MAPP, HWCC, LEAP, IART)",2010-01-15 14:30:00-05:00,HWCC,Stock Trends,0.24606668949127197
47621.0,"Joe Terranova Likes Agrium (AGU) And Mosaic (MOS), Dislikes Monsanto (MON)",2010-10-25 19:13:00-04:00,AGU,Leadership,0.10599051415920258
497527.0,Hilliard Lyons Upgrades Fifth Third Bancorp to Neutral,2016-01-25 10:33:00-05:00,FITB,Stock Trends,0.1283990740776062
1011203.0,"Citigroup Initiates Coverage On Pier 1 Imports with Neutral Rating, Announces $7.00 Price Target",2017-04-28 07:56:00-04:00,PIR,Stock Trends,0.15213388204574585
1037897.0,"Cantor Fitzgerald Initiates Coverage on Prospect Capital at Hold, Announces $8.00 PT",2015-07-01 09:43:00-04:00,PSEC,Investment Strategies,0.14166240394115448
1029935.0,Top 4 Mid-Cap Stocks In The REIT-Residential Industry With The Lowest PEG Ratio,2013-01-11 03:15:00-05:00,PPS,Real Estate Trends,0.21041619777679443
1222574.0,Teva Cuts Qtr. Dividend From $0.34 To $0.085/Share,2017-08-03 08:17:00-04:00,TEVA,Stock Trends,0.13823944330215454
242894.0,China Expands TD-LTE Trial Spectrum -Marbridge,2013-11-20 07:37:00-05:00,CHU,Tech Developments,0.2841436564922333
804231.0,"Stephens Maintains Overweight, $230 Target On McDonald's After Co. Announced Plant Based Burger Test In Ontario Called The PLT With Beyond Meat; Firm Doesn't See Co. Launching Full Blown Beef Alternative In U.S. In Near Term Due To Supply Chain Reasons",2019-09-26 09:51:00-04:00,MCD,Product Launches,0.33314409852027893
82437.0,SunTrust's Bob Peck Says 'Remain on Sidelines' With AOL,2015-02-12 10:42:00-05:00,AOL,Fund Activities,0.10191959142684937
1340501.0,"Rite Aid, Albertsons Cave To Opposition, Cancel Merger",2018-08-09 07:57:00-04:00,WBA,M&A,0.5693687200546265
29570.0,"Earnings Scheduled For February 28, 2019",2019-02-28 04:08:00-05:00,ADSK,Earnings,0.7794671654701233
40349.0,30 Stocks Moving In Tuesday's Pre-Market Session,2018-08-28 08:02:00-04:00,AFMD,Stock Trends,0.47729361057281494
170247.0,Expect Exponential Growth For ETF Managed Portfolios,2016-03-02 09:03:00-05:00,BLK,Fund Activities,0.42442020773887634
569951.0,Google Joins Blockchain Startup Hedera Hashgraph's Governing Council,2020-02-12 03:39:00-05:00,GOOGL,Tech Developments,0.18338990211486816
67665.0,REMINDER: Alexion Pharmaceuticals Has PDUFA Date For Eculizumab sBLA Today,2017-10-23 08:59:00-04:00,ALXN,Legal & Regulatory,0.16962642967700958
884171.0,NaviSite Inc. Reports In-Line Earnings (NAVI),2010-10-07 16:53:00-04:00,NAVI,Earnings,0.8148234486579895
1211450.0,Inbev Said To Win U.S. Antitrust Approval For SABMiller Deal,2016-07-20 13:21:00-04:00,TAP,M&A,0.1749711036682129
252585.0,78 Biggest Movers From Yesterday,2020-04-15 04:45:00-04:00,CLMT,Stock Trends,0.11458639800548553
181448.0,Brookfield Canada Office Properties Reports Q1 EPS $0.64 vs $0.12 In Prior Year Period,2017-04-24 17:02:00-04:00,BOXC,Earnings,0.47837185859680176
882122.0,"Earnings Scheduled For November 11, 2015",2015-11-11 04:52:00-05:00,NAT,Earnings,0.759157657623291
130937.0,Prime Restaurants Royalty Income Fund Announces Second Quarter 2009 Results,2009-08-10 16:30:00-04:00,B,Fund Activities,0.4095613360404968
1149777.0,"Piper Jaffray Maintains Solera Holdings at Neutral, Lowers PT from $52 to $48",2012-05-09 06:34:00-04:00,SLH,Investment Strategies,0.16785068809986115
1316113.0,"Vulcan Materials Q2 EPS $1.48 Beats $1.47 Estimate, Sales $1.328B Beat $1.3B Estimate",2019-07-25 08:06:00-04:00,VMC,Earnings,0.7847188115119934
508291.0,"Optical Names Move Lower in Late-Afternoon Trade: Lumentum Down ~$1.20 Over Last Min, Oclaro Down $0.08, Finisar Down ~$0.30",2017-02-07 15:31:00-05:00,FNSR,Stock Trends,0.3252543807029724
1110659.0,ReWalk Announces Purchase of Added 20 Personal Systems,2016-05-05 07:21:00-04:00,RWLK,Tech Developments,0.17426450550556183
1285384.0,"Zacks Industry Outlook Highlights: UnitedHealth Group, Humana, HealthSpring and Universal American    - Press Releases",2010-09-17 08:36:00-04:00,UAM,Stock Trends,0.20754948258399963
1150191.0,Thursday's S&P Sector Recap 6/23/11,2011-06-23 17:43:00-04:00,SLM,Stock Trends,0.07519647479057312
378715.0,Market Wrap For June 17: Markets Higher Ahead Of Fed Decision,2014-06-17 16:30:00-04:00,DPZ,Central Bank Actions,0.4297727644443512
973325.0,Benzinga's Top Upgrades,2014-05-12 07:55:00-04:00,P,Stock Trends,0.14300671219825745
948661.0,"Benzinga's Top Upgrades, Downgrades For October 6, 2017",2017-10-06 09:24:00-04:00,OGE,Stock Trends,0.13571876287460327
444734.0,Earnings Roundup,2011-08-02 09:30:00-04:00,ETR,Earnings,0.7312930822372437
907781.0,Earnings Scheduled For August 22,2011-08-22 03:18:00-04:00,NM,Earnings,0.6820557713508606
1073280.0,Radware Awarded Contract  by Leading US National Cellular Network Provider ,2012-12-04 06:24:00-05:00,RDWR,Leadership,0.2608380615711212
591716.0,"Bank of America Upgrades GWR, And WERN From Underperform To Neutral",2016-02-22 07:06:00-05:00,GWR,Earnings,0.22034960985183716
1055928.0,ProShares Announces 11 Reverse Splits,2012-04-25 12:15:00-04:00,QQQ,Investment Strategies,0.22288878262043
1162950.0,"Earnings Scheduled For July 31, 2017",2017-07-31 04:42:00-04:00,SNY,Earnings,0.7904203534126282
613154.0,"Calls Purchased on hhgregg, Inc.",2011-05-26 10:26:00-04:00,HGG,GDP,0.21132174134254456
126538.0,"S&P Says May Upgrade Polyone, tw telecom, Acuity Brands, Ventas",2013-11-26 16:52:00-05:00,AYI,Stock Trends,0.1795007735490799
402935.0,U.S. Government Expands BioThrax Procurement Contract to 17.92M Doses from 14.5M Increasing Contract Value by up to $101 Million (EBS),2011-05-02 16:42:00-04:00,EBS,Earnings,0.1626482456922531
756646.0,Option Alert: LEN Jun16 47.0 Calls: 500 @  ASK  $0.45: 2507 traded vs 857 OI:  Earnings 6/22  $45.54 Ref,2016-05-26 12:16:00-04:00,LEN,Earnings,0.6932644844055176
1248615.0,"Benzinga's M&A Chatter for Monday May 23, 2016",2016-05-23 20:08:00-04:00,TPUB,M&A,0.8833949565887451
1113444.0,Mid-Morning Market Update: Markets Mostly Lower; Halliburton Profit Tops Estimates,2017-07-24 10:13:00-04:00,SAL,Earnings,0.3228297829627991
1111569.0,Bank of America Downgrades Ryanair Holdings plc to Underperform,2013-07-29 07:47:00-04:00,RYAAY,Banking News,0.14458537101745605
91025.0,Stocks That Hit 52-Week Highs On Wednesday,2019-11-20 10:12:00-05:00,ARES,Stock Trends,0.24380148947238922
1253129.0,Notable Call Options Activity in TripAdvisor,2012-02-28 10:36:00-05:00,TRIP,Consumer Sentiment,0.07960103452205658
271361.0,"Earnings Preview: Stryker EPS, Revenue Expected to Rise from Previous Quarter",2011-07-19 12:39:00-04:00,CNMD,Earnings,0.7401005625724792
1113021.0,"Canaccord Reiterates Buy, $220 Price Target On Sage Therapeutics; Says Phase 3 Top-Line Data For Oral SAGE-217 In Postpartum Depression Will Serve As A Big Catalyst In Q4",2018-11-05 08:43:00-05:00,SAGE,Investment Strategies,0.23226851224899292
56307.0,"AK Steel Reports Q4 ESP $0.30 vs. Prior Year Quarter $0.07, Rev. $1.54B",2016-01-26 08:32:00-05:00,AKS,Earnings,0.3082154393196106
975094.0,"The Week Ahead In Biotech: Conferences, PDUFA Dates, Earnings And IPOs",2018-07-28 14:04:00-04:00,PACB,Earnings,0.42831072211265564
811535.0,Mid-Afternoon Market Update: Crude Oil Down 1%; CPI Aerostructures Shares Spike Higher,2017-05-09 14:33:00-04:00,MDC,Commodity Prices,0.477919340133667
981509.0,Stocks That Hit 52-Week Highs On Thursday,2020-01-09 15:15:00-05:00,PBA,Stock Trends,0.24557983875274658
328077.0,"Cyclacel Pharmaceuticals, Inc. Reports Q4 EPS of $(0.59), Down 20% YOY",2013-03-27 16:07:00-04:00,CYCC,Earnings,0.6956225633621216
1284823.0,7 Most Shorted Airline Stocks Since The 737 Max Grounding,2019-10-16 11:17:00-04:00,UAL,Stock Trends,0.366178423166275
920901.0,UPDATE: Nanosphere Receives FDA Authorization to Market Its Gram-Positive Blood Culture Test  ,2012-06-27 12:31:00-04:00,NSPH,Legal & Regulatory,0.26746442914009094
257623.0,5 Stocks Billionaire Carl Icahn Loves,2011-06-15 16:13:00-04:00,CLX,Investment Strategies,0.34356802701950073
912578.0,Gorilla Glass 3 May be Headed to Apple Products,2013-01-04 12:53:00-05:00,NOK,Tech Developments,0.4222474694252014
128172.0,Celgene's Q2 Earnings Call: Highlights & Analyst Commentary,2015-07-23 13:04:00-04:00,AZN,Earnings,0.7600644826889038
1182082.0,"Small Caps on the Move:(SSN),(CHGI),(EGY),(SRZ),(TPLM) More Below",2011-01-13 22:37:00-05:00,SSN,Stock Trends,0.348219096660614
1371655.0,"The Wet Seal Jumps After Q1 Results, Guidance ",2013-05-28 20:01:00-04:00,WTSL,Earnings,0.5965321660041809
1247679.0,48 Biggest Movers From Yesterday,2018-10-30 04:42:00-04:00,TOWR,Stock Trends,0.10031960904598236
883931.0,"UPDATE Navidea May Receive Additional Milestone Payments Up to $5M, Royalties on Net Sales in Europe",2015-03-05 07:20:00-05:00,NAVB,Earnings,0.16687509417533875
1092581.0,90 Stocks Moving In Thursday's Mid-Day Session,2019-08-08 12:50:00-04:00,RLGY,Stock Trends,0.4580998420715332
830657.0,"Jefferies Initiates Coverage on Mellanox Technologies, Ltd. at Hold, Announces $40.00 PT",2013-12-05 16:27:00-05:00,MLNX,Tech Developments,0.13849018514156342
441336.0,"Benzinga's Top ETF Gainers, March 17th (DZK, ERX, EZJ, DAG)",2011-03-17 18:57:00-04:00,ETF,Fund Activities,0.10442502796649933
237428.0,"Benzinga's Top Upgrades, Downgrades For August 8, 2019",2019-08-08 09:48:00-04:00,CHK,Stock Trends,0.125750333070755
45332.0,"AGNC Investment Filing Shows Registration For Mixed Securities Shelf Offering, No Size Disclosed",2018-06-14 16:39:00-04:00,AGNC,Fund Activities,0.3839844763278961
134536.0,Bank Of America Shares Indicated Up ~0.5% On Volume; Hearing BMO Upgraded Stock From Market Perform To Outperform,2019-06-17 16:40:00-04:00,BAC,Banking News,0.423734188079834
812665.0,Keep Tight Risk and Capital Management  06-04-2010,2010-06-04 14:14:00-04:00,MDCO,Investment Strategies,0.13195675611495972
1219667.0,"Jim Cramer Advises His Viewers On Adobe, Barnes & Noble And More",2018-12-05 09:39:00-05:00,TEL,Tech Developments,0.429273784160614
144146.0,BlackBerry Files Suit Against Typo,2014-01-03 12:27:00-05:00,BBRY,Legal & Regulatory,0.12698066234588623
592324.0,Guidewire Software,2012-04-02 18:47:00-04:00,GWRE,GDP,0.4817027747631073
394781.0,A Peek Into The Market Before The Trading Starts,2011-09-16 07:24:00-04:00,DYN,Stock Trends,0.12989623844623566
1010150.0,"Polaris Recalls 2,800 Scrambler ATV's Due To Crash Hazard Involving Throttle Release Switch Failing",2017-08-08 11:35:00-04:00,PII,Asset Trends,0.23040051758289337
591221.0,"UPDATE: GW Pharma Shares Now Up ~19%, Touched Session High at $100.15",2016-09-07 14:51:00-04:00,GWPH,Stock Trends,0.36177951097488403
1116530.0,JP Morgan Assesses U.S. Telecom and Cable Services Sector,2010-07-22 10:43:00-04:00,SBAC,Leadership,0.16392678022384644
382759.0,DRQ Continues To Grow Its South American And Asia-Pacific Businesses,2010-06-11 10:16:00-04:00,DRQ,Leadership,0.21249616146087646
551695.0,Wedbush Securities Drops Coverage on Pharmasset on Pending Gilead Acquisition,2011-12-16 16:24:00-05:00,GILD,M&A,0.3432469367980957
75839.0,Top 4 Stocks In The Investment Brokerage-National Industry With The Highest Operating Margin,2012-01-30 04:15:00-05:00,AMTD,Investment Strategies,0.14343450963497162
1134814.0,"SunTrust Robinson Humphrey Initiates Coverage on ShoreTel, Inc. at Neutral, Announces $7.50 PT",2014-06-10 06:43:00-04:00,SHOR,Stock Trends,0.11387193202972412
920098.0,"Insight Is Placed In Gartner’s Magic Quadrant (NSIT, IT)",2010-08-18 09:30:00-04:00,NSIT,Tech Developments,0.10643167793750763
111752.0,"Sidoti & Co. Maintains Buy on AudioCodes, Lowers Price Target to $28",2020-03-18 09:40:00-04:00,AUDC,Leadership,0.1723860800266266
809412.0,"Market Wrap for Monday, May 20: Stocks Record Very Minor Losses; Greenback Falls Versus Euro ",2013-05-20 16:25:00-04:00,MCP,Stock Trends,0.36088982224464417
926982.0,"The Daily Biotech Pulse: Positive Adcom Verdict For Merck, Homology Medicine Slips On Mixed Gene Therapy Efficacy Data",2019-12-18 07:23:00-05:00,NUVA,Stock Trends,0.18312713503837585
1014384.0,"Earnings Scheduled For June 11, 2018",2018-06-11 04:05:00-04:00,PLAY,Earnings,0.7912533283233643
587401.0,"Stocks Which Set New 52-Week Low Yesterday Tues., Nov. 27, 2018",2018-11-28 11:54:00-05:00,GSS,Stock Trends,0.2041161060333252
5545.0,Mid-Morning Market Update: Markets Mostly Flat; CVS Health Issues Weak Forecast,2015-10-30 10:25:00-04:00,AAN,Health Crises,0.7614163756370544
172411.0,"Jim Cramer Weighs In On Anadarko, Micron And More",2019-05-30 07:28:00-04:00,BLUE,Stock Trends,0.2170957624912262
1342487.0,"Morgan Stanley Maintains Equal-Weight on Webster Financial, Raises Price Target to $34",2020-06-08 09:06:00-04:00,WBS,Leadership,0.13061311841011047
1002707.0,PennantPark Floating Rate Capital Amends Credit Facility ,2013-04-01 16:16:00-04:00,PFLT,Fund Activities,0.3075711131095886
554008.0,Hilliard Lyons Downgrades Gladstone Capital Corporation to Underperform,2013-08-01 14:38:00-04:00,GLAD,Fund Activities,0.10680846124887466
301796.0,"Cirrus Logic Shares Sell To LOD, Down ~12%; Will Reports Earnings On Oct 28 After Hours",2015-10-26 13:32:00-04:00,CRUS,Earnings,0.4845259189605713
1291307.0,"Shares of several grocery, discount store, consumer goods and packaged foods companies are trading higher, as the recent coronavirus outbreak has lead to expected 'stocking up' of staples and packaged food items.",2020-03-19 09:55:00-04:00,UL,Health Crises,0.30685627460479736
816329.0,"Benzinga’s News Update (WIN, SIG, MDT, AEO, DLTR, BGP, C)",2009-11-24 09:44:00-05:00,MDT,Stock Trends,0.12475521117448807
311717.0,CTI Industries Corporation Reports Q4 EPS of $(0.07) Which May Not Compare $0.07 Est; Revenue of $12.13M Which May Not Compare $13.77M Est,2013-03-21 07:06:00-04:00,CTIB,Earnings,0.7502531409263611
266952.0,"JP Morgan Maintains Overweight on CMS Energy, Lowers Price Target to $71",2019-10-14 09:20:00-04:00,CMS,Investment Strategies,0.16277755796909332
609338.0,"Morgan Stanley Maintains Equal-weight on HD Supply Holdings, Raises PT to $34.00, Sees Rooms For Valuation To Expand",2016-03-21 06:17:00-04:00,HDS,Stock Trends,0.1826283037662506
1016260.0,"Preformed Line Products Company Reports Q2 EPS $0.68, Sales $87.9M, no estimates",2015-08-06 09:07:00-04:00,PLPC,Earnings,0.7601810097694397
1413434.0,UPDATE: Bank of America Raises PT on Zumiez on Adjusted 4Q EPS,2013-03-15 11:12:00-04:00,ZUMZ,Earnings,0.3055466413497925
700256.0,"Citigroup Upgrades J.C. Penney Company, Inc. Holding Company to Buy",2014-03-11 07:55:00-04:00,JCP,Banking News,0.12081234902143478
276708.0,Channel Checks Show Kate Spade Is Leading In Handbag Sales,2016-12-20 10:21:00-05:00,COH,Asset Trends,0.2774665951728821
